@timestamp,message,event.action,event.button_name,event.customer_id,event.api_endpoint,event.status,event.response_time,hit_time_gmt,post_visid_high,post_visid_low,visit_num,page_name,page_url,event_list,events,evar1,prop1,prop2,time_spent
2024-05-18 09:00:00+00:00,Agent agent01 ran speed test for customer 10286.,api_call,ran_speed_test,10286,/api/network/speedtest/54426,failed,459,2024-05-18 08:59:08+00:00,8857984421,3807617641,5,Compare Plans,/plans & perks/Compare-Plans/10286,,,agent19,Plans & Perks,Compare Plans,161
2024-05-18 09:00:00+00:00,Agent agent06 added roaming package for customer 10287.,api_call,added_roaming_package,10287,/api/billing/invoices/66723,failed,274,2024-05-18 08:59:30+00:00,3618272193,7419716930,4,Device Reset,/device/Device-Reset/10287,,,agent10,Device,Device Reset,186
2024-05-18 09:00:00+00:00,Agent agent09 updated security settings for customer 10288.,api_call,,10288,/api/account/update/language/36872,failed,436,2024-05-18 08:59:08+00:00,1583239132,2692220098,4,Account Security,/account/Account-Security/10288,1,event8,agent12,Account,Account Security,182
2024-05-18 09:00:00+00:00,Agent agent06 compared plans for customer 10289.,api_call,,10289,/api/plans & perks/plans/compare/92296,success,348,2024-05-18 08:59:45+00:00,9837715582,6044270518,2,Device Compatibility List,/device/Device-Compatibility-List/10289,1,event5,agent05,Device,Device Compatibility List,200
2024-05-18 09:00:00+00:00,Agent agent17 compared plans for customer 10290.,api_call,,10290,/api/plans & perks/plans/compare/32761,failed,459,2024-05-18 08:59:03+00:00,9063450415,9999493370,4,Account Security,/account/Account-Security/10290,,,agent12,Account,Account Security,211
2024-05-18 09:00:00+00:00,Agent agent13 downloaded payment history for customer 10291.,api_call,downloaded_payment_history,10291,/api/billing/payment/history/download/45420,failed,164,2024-05-18 08:59:31+00:00,5587113827,2734041755,5,Payment Options,/billing/Payment-Options/10291,,,agent14,Billing,Payment Options,48
2024-05-18 09:00:00+00:00,Agent agent20 checked device compatibility for customer 10292.,api_call,,10292,/api/device/fileclaim/20061,failed,395,2024-05-18 08:59:08+00:00,5464046651,5134691923,1,Plan Features,/plans & perks/Plan-Features/10292,,,agent01,Plans & Perks,Plan Features,202
2024-05-18 09:00:00+00:00,Agent agent03 ran speed test for customer 10293.,api_call,ran_speed_test,10293,/api/network/optimize/30237,failed,396,2024-05-18 08:59:43+00:00,5553263553,3612100215,1,Account Closure,/account/Account-Closure/10293,1,event5,agent09,Account,Account Closure,59
2024-05-18 09:00:00+00:00,Agent agent01 viewed plan features for customer 10294.,api_call,,10294,/api/plans & perks/perks/redeem/81258,failed,327,2024-05-18 08:59:17+00:00,3757674159,8535126844,5,Upgrade Device,/upgrades/Upgrade-Device/10294,1,event7,agent07,Upgrades,Upgrade Device,106
2024-05-18 09:00:00+00:00,Agent agent02 updated email address for customer 10295.,api_call,,10295,/api/account/update/language/64796,success,162,2024-05-18 08:59:46+00:00,6676830622,8753019122,1,Upgrade Device,/upgrades/Upgrade-Device/10295,,,agent04,Upgrades,Upgrade Device,292
2024-05-18 09:00:00+00:00,Agent agent16 activated account for customer 10296.,api_call,activated_account,10296,/api/account/activate/internationalcalling/51224,failed,304,2024-05-18 08:59:59+00:00,4703219804,5800580122,2,Notification Settings,/account/Notification-Settings/10296,,,agent14,Account,Notification Settings,272
2024-05-18 09:00:00+00:00,Agent agent16 checked outage status for customer 10297.,api_call,,10297,/api/network/optimize/68764,failed,165,2024-05-18 08:59:52+00:00,7306853410,8021235889,3,Upgrade Plan,/upgrades/Upgrade-Plan/10297,1,event2,agent09,Upgrades,Upgrade Plan,130
2024-05-18 09:00:00+00:00,Agent agent17 rebooted device for customer 10298.,api_call,rebooted_device,10298,/api/device/replacement/request/27521,failed,500,2024-05-18 08:59:58+00:00,8710126394,3014270653,4,Payment Options,/billing/Payment-Options/10298,,,agent15,Billing,Payment Options,91
2024-05-18 09:00:00+00:00,Agent agent09 requested device replacement for customer 10299.,api_call,requested_device_replacement,10299,/api/device/replacement/request/79463,failed,303,2024-05-18 08:59:17+00:00,6711753439,9718474993,5,Coverage Map,/network/Coverage-Map/10299,1,event8,agent09,Network,Coverage Map,146
2024-05-18 09:00:00+00:00,Agent agent10 configured device for customer 10300.,api_call,,10300,/api/device/fileclaim/55346,failed,130,2024-05-18 08:59:55+00:00,3575887539,5940591834,5,Payment Options,/billing/Payment-Options/10300,1,event4,agent15,Billing,Payment Options,31
2024-05-18 09:00:00+00:00,Agent agent07 processed refund for customer 10301.,api_call,processed_refund,10301,/api/billing/update/address/45912,success,471,2024-05-18 08:59:03+00:00,6890053692,7138856943,3,Eligibility Check,/upgrades/Eligibility-Check/10301,1,event1,agent09,Upgrades,Eligibility Check,87
2024-05-18 09:00:00+00:00,Agent agent13 checked upgrade eligibility for customer 10302.,api_call,,10302,/api/upgrades/upgrade/checkEligibility/67513,success,273,2024-05-18 08:59:21+00:00,5874300192,2789204234,3,Device Replacement Options,/account/Device-Replacement-Options/10302,1,event3,agent03,Account,Device Replacement Options,206
2024-05-18 09:00:00+00:00,Agent agent12 viewed plan features for customer 10303.,api_call,,10303,/api/plans & perks/plans/compare/21750,success,176,2024-05-18 08:59:00+00:00,2213698249,8926779021,2,Redeem Perks,/plans & perks/Redeem-Perks/10303,,,agent18,Plans & Perks,Redeem Perks,173
2024-05-18 09:00:00+00:00,Agent agent01 initiated upgrade for customer 10304.,api_call,initiated_upgrade,10304,/api/upgrades/upgrade/checkEligibility/28902,success,433,2024-05-18 08:59:28+00:00,6768772107,1524860222,2,Device Reset,/device/Device-Reset/10304,1,event8,agent12,Device,Device Reset,190
2024-05-18 09:00:00+00:00,Agent agent09 optimized network settings for customer 10305.,api_call,optimized_network_settings,10305,/api/network/troubleshoot/signal/59112,failed,343,2024-05-18 08:59:50+00:00,9180949195,8645623415,4,Payment Options,/billing/Payment-Options/10305,1,event8,agent13,Billing,Payment Options,138
2024-05-18 09:00:00+00:00,Agent agent15 initiated upgrade for customer 10306.,api_call,initiated_upgrade,10306,/api/upgrades/upgrade/plan/72910,failed,104,2024-05-18 08:59:46+00:00,6189051550,1985866785,1,Device Usage,/device/Device-Usage/10306,1,event7,agent05,Device,Device Usage,54
2024-05-18 09:00:00+00:00,Agent agent19 viewed plan features for customer 10307.,api_call,,10307,/api/plans & perks/plans/features/50364,failed,399,2024-05-18 08:59:37+00:00,5410652100,6642073119,1,Dispute Charge,/billing/Dispute-Charge/10307,1,event5,agent12,Billing,Dispute Charge,249
2024-05-18 09:00:00+00:00,Agent agent20 initiated password reset for customer 10308.,api_call,initiated_password_reset,10308,/api/account/activate/internationalcalling/68075,failed,128,2024-05-18 08:59:04+00:00,2046373671,3485827236,5,Compare Plans,/plans & perks/Compare-Plans/10308,1,event8,agent17,Plans & Perks,Compare Plans,125
2024-05-18 09:00:00+00:00,Agent agent16 reset device for customer 10309.,api_call,reset_device,10309,/api/device/replacement/request/71752,success,405,2024-05-18 08:59:50+00:00,6043420531,4046857956,1,Device Replacement Options,/account/Device-Replacement-Options/10309,1,event2,agent01,Account,Device Replacement Options,66
2024-05-18 09:00:00+00:00,Agent agent09 added roaming package for customer 10310.,api_call,added_roaming_package,10310,/api/billing/update/address/64353,failed,372,2024-05-18 08:59:56+00:00,4564516392,1502777947,3,International Roaming Charges,/billing/International-Roaming-Charges/10310,,,agent05,Billing,International Roaming Charges,118
2024-05-18 09:00:00+00:00,Agent agent14 upgraded device for customer 10311.,api_call,upgraded_device,10311,/api/device/activate/85124,failed,97,2024-05-18 08:59:20+00:00,8581567869,9333916969,2,Notification Settings,/account/Notification-Settings/10311,1,event4,agent10,Account,Notification Settings,248
2024-05-18 09:00:00+00:00,Agent agent18 updated security settings for customer 10312.,api_call,,10312,/api/account/addnote/37406,failed,366,2024-05-18 08:59:37+00:00,2696203996,2022839506,1,Customer Dashboard,/billing/Customer-Dashboard/10312,1,event9,agent08,Billing,Customer Dashboard,183
2024-05-18 09:00:00+00:00,Agent agent14 updated firmware for customer 10313.,api_call,,10313,/api/device/upgrade/86223,failed,383,2024-05-18 08:59:15+00:00,6030366334,7067457485,2,Update Contact Information,/account/Update-Contact-Information/10313,1,event6,agent15,Account,Update Contact Information,232
2024-05-18 09:00:00+00:00,Agent agent19 activated account for customer 10314.,api_call,activated_account,10314,/api/account/addline/97047,failed,293,2024-05-18 08:59:12+00:00,6205163477,3779259509,4,Device Compatibility List,/device/Device-Compatibility-List/10314,,,agent15,Device,Device Compatibility List,148
2024-05-18 09:00:00+00:00,Agent agent14 reset password for customer 10315.,api_call,reset_password,10315,/api/account/password/reset/62795,failed,366,2024-05-18 08:59:23+00:00,2487745288,5365098465,2,Troubleshooting Guide,/device/Troubleshooting-Guide/10315,,,agent06,Device,Troubleshooting Guide,170
2024-05-18 09:00:00+00:00,Agent agent02 processed payment for customer 10316.,api_call,processed_payment,10316,/api/billing/add/paymentmethod/37317,failed,175,2024-05-18 08:59:14+00:00,9524003657,8391445909,1,Network Optimization Settings,/network/Network-Optimization-Settings/10316,1,event2,agent09,Network,Network Optimization Settings,250
2024-05-18 09:00:00+00:00,Agent agent02 compared plans for customer 10317.,api_call,,10317,/api/plans & perks/perks/redeem/24226,failed,484,2024-05-18 08:59:54+00:00,3716748590,4757728609,4,Speed Test Results,/network/Speed-Test-Results/10317,1,event5,agent20,Network,Speed Test Results,220
2024-05-18 09:00:00+00:00,Agent agent05 initiated upgrade for customer 10318.,api_call,initiated_upgrade,10318,/api/upgrades/upgrade/plan/33188,failed,109,2024-05-18 08:59:57+00:00,6257267310,5827045231,3,Invoice Details,/billing/Invoice-Details/10318,,,agent08,Billing,Invoice Details,291
2024-05-18 09:00:00+00:00,Agent agent11 checked upgrade eligibility for customer 10319.,api_call,,10319,/api/upgrades/upgrade/checkEligibility/72270,failed,85,2024-05-18 08:59:32+00:00,6541809947,2471958177,1,International Roaming Charges,/billing/International-Roaming-Charges/10319,1,event1,agent07,Billing,International Roaming Charges,214
2024-05-18 09:00:00+00:00,Agent agent04 activated device for customer 10320.,api_call,activated_device,10320,/api/device/activate/97748,failed,223,2024-05-18 08:59:37+00:00,1603956947,7458652095,2,Device Replacement Options,/account/Device-Replacement-Options/10320,,,agent17,Account,Device Replacement Options,111
2024-05-18 09:00:00+00:00,Agent agent09 added payment method for customer 10321.,api_call,added_payment_method,10321,/api/billing/downloadstatements/42571,failed,94,2024-05-18 08:59:24+00:00,5025331869,7466466846,4,Troubleshooting Guide,/device/Troubleshooting-Guide/10321,1,event3,agent10,Device,Troubleshooting Guide,203
2024-05-18 09:00:00+00:00,Agent agent18 configured device for customer 10322.,api_call,,10322,/api/device/activate/91863,failed,346,2024-05-18 08:59:04+00:00,8280232442,5208375459,3,Eligibility Check,/upgrades/Eligibility-Check/10322,1,event2,agent17,Upgrades,Eligibility Check,253
2024-05-18 09:00:00+00:00,Agent agent04 activated device for customer 10323.,api_call,activated_device,10323,/api/device/update/firmware/40571,failed,416,2024-05-18 08:59:49+00:00,2437536660,9314392257,4,Upgrade Device,/upgrades/Upgrade-Device/10323,1,event7,agent02,Upgrades,Upgrade Device,207
2024-05-18 09:00:00+00:00,Agent agent05 completed upgrade for customer 10324.,api_call,completed_upgrade,10324,/api/upgrades/upgrade/plan/27396,failed,101,2024-05-18 08:59:43+00:00,3184188511,4431385008,5,Network Usage History,/network/Network-Usage-History/10324,,,agent17,Network,Network Usage History,271
2024-05-18 09:00:00+00:00,Agent agent04 downloaded billing statements for customer 10325.,api_call,downloaded_billing_statements,10325,/api/billing/add/roamingpackage/21759,failed,329,2024-05-18 08:59:13+00:00,7285089069,9485529825,2,Customer Dashboard,/billing/Customer-Dashboard/10325,,,agent02,Billing,Customer Dashboard,99
2024-05-18 09:00:00+00:00,Agent agent17 fetched invoice for customer 10326.,api_call,,10326,/api/billing/payment/11161,success,91,2024-05-18 08:59:58+00:00,3144845266,5159184276,1,Network Diagnostics,/network/Network-Diagnostics/10326,1,event3,agent16,Network,Network Diagnostics,197
2024-05-18 09:00:00+00:00,Agent agent01 checked upgrade eligibility for customer 10327.,api_call,,10327,/api/upgrades/upgrade/checkEligibility/91446,failed,342,2024-05-18 08:59:19+00:00,2609196795,9053902349,1,Network Diagnostics,/network/Network-Diagnostics/10327,1,event7,agent14,Network,Network Diagnostics,217
2024-05-18 09:00:00+00:00,Agent agent01 initiated password reset for customer 10328.,api_call,initiated_password_reset,10328,/api/account/updatesecurityquestions/11621,failed,220,2024-05-18 08:59:44+00:00,5394984058,6583631992,3,Dispute Charge,/billing/Dispute-Charge/10328,1,event4,agent03,Billing,Dispute Charge,102
2024-05-18 09:00:00+00:00,Agent agent02 viewed plan features for customer 10329.,api_call,,10329,/api/plans & perks/plans/features/53060,failed,217,2024-05-18 08:59:34+00:00,9420162434,9605402659,2,Device Compatibility List,/device/Device-Compatibility-List/10329,1,event7,agent13,Device,Device Compatibility List,266
2024-05-18 09:00:00+00:00,Agent agent13 removed payment method for customer 10330.,api_call,removed_payment_method,10330,/api/billing/refund/65469,failed,423,2024-05-18 08:59:03+00:00,5620932082,9638925221,1,Speed Test Results,/network/Speed-Test-Results/10330,1,event1,agent14,Network,Speed Test Results,35
2024-05-18 09:00:00+00:00,Agent agent16 completed upgrade for customer 10331.,api_call,completed_upgrade,10331,/api/upgrades/upgrade/plan/58522,success,296,2024-05-18 08:59:55+00:00,7528410151,1264807183,3,Billing Details,/billing/Billing-Details/10331,,,agent06,Billing,Billing Details,68
2024-05-18 09:00:00+00:00,Agent agent18 initiated upgrade for customer 10332.,api_call,initiated_upgrade,10332,/api/upgrades/upgrade/plan/30431,failed,195,2024-05-18 08:59:18+00:00,3206917657,7204246304,3,Network Usage History,/network/Network-Usage-History/10332,,,agent03,Network,Network Usage History,124
2024-05-18 09:00:00+00:00,Agent agent20 viewed plan features for customer 10333.,api_call,,10333,/api/plans & perks/perks/redeem/21699,success,59,2024-05-18 08:59:57+00:00,3163742157,4802241983,4,Account Overview,/account/Account-Overview/10333,1,event7,agent18,Account,Account Overview,70
2024-05-18 09:00:00+00:00,Agent agent18 fetched invoice for customer 10334.,api_call,,10334,/api/billing/update/address/58970,failed,453,2024-05-18 08:59:08+00:00,8434178569,3166732573,2,Compare Plans,/plans & perks/Compare-Plans/10334,1,event8,agent08,Plans & Perks,Compare Plans,241
2024-05-18 09:00:00+00:00,Agent agent13 checked device compatibility for customer 10335.,api_call,,10335,/api/device/update/datalimit/21344,failed,402,2024-05-18 08:59:05+00:00,5792845729,7453147502,5,Payment Options,/billing/Payment-Options/10335,,,agent19,Billing,Payment Options,220
2024-05-18 09:00:00+00:00,Agent agent05 viewed plan features for customer 10336.,api_call,,10336,/api/plans & perks/perks/redeem/67056,failed,410,2024-05-18 08:59:58+00:00,2869547475,4729353584,2,Network Troubleshooting Tips,/network/Network-Troubleshooting-Tips/10336,1,event3,agent18,Network,Network Troubleshooting Tips,62
2024-05-18 09:00:00+00:00,Agent agent07 compared plans for customer 10337.,api_call,,10337,/api/plans & perks/plans/compare/30450,failed,378,2024-05-18 08:59:23+00:00,6724134714,4360509408,4,Device Details,/device/Device-Details/10337,,,agent18,Device,Device Details,80
2024-05-18 09:00:00+00:00,Agent agent19 compared plans for customer 10338.,api_call,,10338,/api/plans & perks/plans/compare/27593,failed,249,2024-05-18 08:59:24+00:00,2049013360,8176276137,2,Device Usage,/device/Device-Usage/10338,,,agent16,Device,Device Usage,229
2024-05-18 09:00:00+00:00,Agent agent05 compared plans for customer 10339.,api_call,,10339,/api/plans & perks/plans/features/69507,failed,454,2024-05-18 08:59:12+00:00,5357965473,9736729006,2,Device Details,/device/Device-Details/10339,1,event5,agent02,Device,Device Details,167
2024-05-18 09:00:00+00:00,Agent agent16 initiated upgrade for customer 10340.,api_call,initiated_upgrade,10340,/api/upgrades/upgrade/checkEligibility/10295,success,54,2024-05-18 08:59:18+00:00,4122171287,9802930428,4,Payment History,/billing/Payment-History/10340,,,agent14,Billing,Payment History,182
2024-05-18 09:00:00+00:00,Agent agent12 initiated upgrade for customer 10341.,api_call,initiated_upgrade,10341,/api/upgrades/upgrade/checkEligibility/46889,failed,431,2024-05-18 08:59:33+00:00,7830460110,2626859206,5,Payment Options,/billing/Payment-Options/10341,,,agent17,Billing,Payment Options,151
2024-05-18 09:00:00+00:00,Agent agent16 compared plans for customer 10342.,api_call,,10342,/api/plans & perks/plans/features/94948,failed,463,2024-05-18 08:59:05+00:00,4421744762,3781934069,5,Billing Details,/billing/Billing-Details/10342,1,event10,agent19,Billing,Billing Details,116
2024-05-18 09:00:00+00:00,Agent agent17 updated profile for customer 10343.,api_call,,10343,/api/account/activate/79457,failed,341,2024-05-18 08:59:29+00:00,5349026997,7399966758,4,Account Closure,/account/Account-Closure/10343,1,event6,agent08,Account,Account Closure,158
2024-05-18 09:00:00+00:00,Agent agent09 added roaming package for customer 10344.,api_call,added_roaming_package,10344,/api/billing/remove/paymentmethod/30660,failed,291,2024-05-18 08:59:44+00:00,3720084216,7098311550,2,Redeem Perks,/plans & perks/Redeem-Perks/10344,,,agent03,Plans & Perks,Redeem Perks,273
2024-05-18 09:00:00+00:00,Agent agent05 updated firmware for customer 10345.,api_call,,10345,/api/device/fileclaim/20720,failed,132,2024-05-18 08:59:29+00:00,4167182348,5518422230,5,Payment Options,/billing/Payment-Options/10345,,,agent06,Billing,Payment Options,249
2024-05-18 09:00:00+00:00,Agent agent02 activated device for customer 10346.,api_call,activated_device,10346,/api/device/replacement/request/66151,failed,253,2024-05-18 08:59:26+00:00,2364978389,2031618836,5,Device Details,/device/Device-Details/10346,1,event10,agent05,Device,Device Details,284
2024-05-18 09:00:00+00:00,Agent agent10 initiated password reset for customer 10347.,api_call,initiated_password_reset,10347,/api/account/addnote/10073,failed,267,2024-05-18 08:59:19+00:00,1803569899,4399181910,2,Upgrade Plan,/upgrades/Upgrade-Plan/10347,1,event2,agent19,Upgrades,Upgrade Plan,106
2024-05-18 09:00:00+00:00,Agent agent14 compared plans for customer 10348.,api_call,,10348,/api/plans & perks/plans/features/60681,failed,140,2024-05-18 08:59:04+00:00,5960373372,8372525146,4,Payment Options,/billing/Payment-Options/10348,,,agent05,Billing,Payment Options,123
2024-05-18 09:00:00+00:00,Agent agent08 updated profile for customer 10349.,api_call,,10349,/api/account/update/security/56860,failed,185,2024-05-18 08:59:08+00:00,4304155727,9418857005,4,Eligibility Check,/upgrades/Eligibility-Check/10349,,,agent15,Upgrades,Eligibility Check,193
2024-05-18 09:00:00+00:00,Agent agent13 filed device claim for customer 10350.,api_call,filed_device_claim,10350,/api/upgrades/upgrade/device/21558,failed,403,2024-05-18 08:59:06+00:00,4358077959,3880407149,3,Device Reset,/device/Device-Reset/10350,,,agent02,Device,Device Reset,41
2024-05-18 09:00:00+00:00,Agent agent11 checked device compatibility for customer 10351.,api_call,,10351,/api/upgrades/upgrade/device/64147,failed,412,2024-05-18 08:59:41+00:00,8534298956,5546499614,2,Network Diagnostics,/network/Network-Diagnostics/10351,1,event8,agent17,Network,Network Diagnostics,202
2024-05-18 09:00:00+00:00,Agent agent01 requested device replacement for customer 10352.,api_call,requested_device_replacement,10352,/api/upgrades/upgrade/device/40812,success,160,2024-05-18 08:59:23+00:00,8145232485,1701950908,3,Notification Settings,/account/Notification-Settings/10352,,,agent17,Account,Notification Settings,69
2024-05-18 09:00:00+00:00,Agent agent15 adjusted QoS settings for customer 10353.,api_call,adjusted_QoS_settings,10353,/api/network/optimize/74126,failed,240,2024-05-18 08:59:03+00:00,1986718393,5681958500,5,Account Security,/account/Account-Security/10353,,,agent11,Account,Account Security,162
2024-05-18 09:00:00+00:00,Agent agent11 updated Wi-Fi password for customer 10354.,api_call,updated_Wi-Fi_password,10354,/api/network/troubleshoot/signal/24383,failed,170,2024-05-18 08:59:29+00:00,5505006104,9363102755,3,Account Overview,/account/Account-Overview/10354,1,event1,agent05,Account,Account Overview,271
2024-05-18 09:00:00+00:00,Agent agent11 viewed plan features for customer 10355.,api_call,,10355,/api/plans & perks/plans/features/36276,failed,329,2024-05-18 08:59:57+00:00,6870651330,1615182590,3,Account Security,/account/Account-Security/10355,1,event3,agent03,Account,Account Security,112
2024-05-18 09:00:00+00:00,Agent agent05 requested device replacement for customer 10356.,api_call,requested_device_replacement,10356,/api/device/fileclaim/32787,failed,142,2024-05-18 08:59:09+00:00,2116774118,3055845192,4,Network Troubleshooting Tips,/network/Network-Troubleshooting-Tips/10356,1,event8,agent11,Network,Network Troubleshooting Tips,72
2024-05-18 09:00:00+00:00,Agent agent06 reset device for customer 10357.,api_call,reset_device,10357,/api/upgrades/upgrade/device/75357,failed,185,2024-05-18 08:59:08+00:00,5895333490,8546262399,1,Update Contact Information,/account/Update-Contact-Information/10357,,,agent14,Account,Update Contact Information,267
2024-05-18 09:00:00+00:00,Agent agent16 viewed plan features for customer 10358.,api_call,,10358,/api/plans & perks/perks/redeem/79627,success,350,2024-05-18 08:59:44+00:00,9997813378,9692222317,5,Troubleshooting Guide,/device/Troubleshooting-Guide/10358,1,event10,agent05,Device,Troubleshooting Guide,144
2024-05-18 09:00:00+00:00,Agent agent10 filed device claim for customer 10359.,api_call,filed_device_claim,10359,/api/upgrades/upgrade/device/87507,failed,233,2024-05-18 08:59:41+00:00,8213917708,3842575365,3,Redeem Perks,/plans & perks/Redeem-Perks/10359,,,agent01,Plans & Perks,Redeem Perks,60
2024-05-18 09:00:00+00:00,Agent agent16 updated security settings for customer 10360.,api_call,,10360,/api/account/update/profile/32312,failed,267,2024-05-18 08:59:32+00:00,8640256652,7152486361,2,Account Closure,/account/Account-Closure/10360,,,agent16,Account,Account Closure,258
2024-05-18 09:00:00+00:00,Agent agent04 viewed plan features for customer 10361.,api_call,,10361,/api/plans & perks/perks/redeem/63769,failed,259,2024-05-18 08:59:36+00:00,9495449561,5231894744,5,Firmware Update,/device/Firmware-Update/10361,1,event5,agent09,Device,Firmware Update,150
2024-05-18 09:00:00+00:00,Agent agent06 updated security questions for customer 10362.,api_call,,10362,/api/account/addnote/20514,failed,279,2024-05-18 08:59:28+00:00,8044752733,2510990025,4,Device Reset,/device/Device-Reset/10362,,,agent16,Device,Device Reset,218
2024-05-18 09:00:00+00:00,Agent agent06 compared plans for customer 10363.,api_call,,10363,/api/plans & perks/plans/compare/58696,success,153,2024-05-18 08:59:31+00:00,8129932941,5614003130,4,Dispute Charge,/billing/Dispute-Charge/10363,,,agent09,Billing,Dispute Charge,297
2024-05-18 09:00:00+00:00,Agent agent12 processed payment for customer 10364.,api_call,processed_payment,10364,/api/billing/add/roamingpackage/97695,failed,246,2024-05-18 08:59:16+00:00,8520702865,1315158837,5,Network Diagnostics,/network/Network-Diagnostics/10364,,,agent06,Network,Network Diagnostics,252
2024-05-18 09:00:00+00:00,Agent agent03 viewed plan features for customer 10365.,api_call,,10365,/api/plans & perks/perks/redeem/36786,failed,391,2024-05-18 08:59:15+00:00,6025759906,5926701130,1,Network Usage History,/network/Network-Usage-History/10365,,,agent14,Network,Network Usage History,192
2024-05-18 09:00:00+00:00,Agent agent13 checked device compatibility for customer 10366.,api_call,,10366,/api/device/configure/21264,failed,347,2024-05-18 08:59:10+00:00,3358789012,9309871172,5,Device Compatibility List,/device/Device-Compatibility-List/10366,1,event7,agent12,Device,Device Compatibility List,264
2024-05-18 09:00:00+00:00,Agent agent19 downloaded billing statements for customer 10367.,api_call,downloaded_billing_statements,10367,/api/billing/downloadstatements/26030,failed,125,2024-05-18 08:59:17+00:00,5914459665,5274083799,5,Redeem Perks,/plans & perks/Redeem-Perks/10367,,,agent17,Plans & Perks,Redeem Perks,144
2024-05-18 09:00:00+00:00,Agent agent04 checked network status for customer 10368.,api_call,,10368,/api/network/diagnostics/25546,failed,446,2024-05-18 08:59:57+00:00,1490446065,5533763650,2,Network Usage History,/network/Network-Usage-History/10368,,,agent06,Network,Network Usage History,292
2024-05-18 09:00:00+00:00,Agent agent12 compared plans for customer 10369.,api_call,,10369,/api/plans & perks/perks/redeem/63053,failed,291,2024-05-18 08:59:49+00:00,6843243406,9046441992,4,Upgrade Plan,/upgrades/Upgrade-Plan/10369,,,agent04,Upgrades,Upgrade Plan,220
2024-05-18 09:00:00+00:00,Agent agent01 checked device compatibility for customer 10370.,api_call,,10370,/api/device/activate/54482,failed,101,2024-05-18 08:59:30+00:00,3977799508,1010196792,4,Redeem Perks,/plans & perks/Redeem-Perks/10370,1,event3,agent15,Plans & Perks,Redeem Perks,269
2024-05-18 09:00:00+00:00,Agent agent13 updated firmware for customer 10371.,api_call,,10371,/api/upgrades/upgrade/device/59958,failed,293,2024-05-18 08:59:31+00:00,3985743158,2729944832,1,Network Optimization Settings,/network/Network-Optimization-Settings/10371,1,event8,agent12,Network,Network Optimization Settings,211
2024-05-18 09:00:00+00:00,Agent agent13 activated device for customer 10372.,api_call,activated_device,10372,/api/device/reset/75478,failed,73,2024-05-18 08:59:53+00:00,2921743455,8418423819,4,Account Security,/account/Account-Security/10372,1,event5,agent03,Account,Account Security,248
2024-05-18 09:00:00+00:00,Agent agent13 checked upgrade eligibility for customer 10373.,api_call,,10373,/api/upgrades/upgrade/plan/55276,failed,457,2024-05-18 08:59:23+00:00,5126128121,6841017205,2,Device Details,/device/Device-Details/10373,1,event6,agent04,Device,Device Details,95
2024-05-18 09:00:00+00:00,Agent agent03 initiated upgrade for customer 10374.,api_call,initiated_upgrade,10374,/api/upgrades/upgrade/plan/18535,failed,201,2024-05-18 08:59:44+00:00,6500294842,6121673788,2,Device Reset,/device/Device-Reset/10374,1,event6,agent14,Device,Device Reset,245
2024-05-18 09:00:00+00:00,Agent agent05 updated language for customer 10375.,api_call,,10375,/api/account/activate/internationalcalling/70379,failed,236,2024-05-18 08:59:33+00:00,3095766505,6481076481,4,Upgrade Plan,/upgrades/Upgrade-Plan/10375,1,event5,agent12,Upgrades,Upgrade Plan,277
2024-05-18 09:00:00+00:00,Agent agent14 initiated upgrade for customer 10376.,api_call,initiated_upgrade,10376,/api/upgrades/upgrade/checkEligibility/45992,failed,383,2024-05-18 08:59:25+00:00,3131855967,3301910594,3,Eligibility Check,/upgrades/Eligibility-Check/10376,,,agent14,Upgrades,Eligibility Check,130
2024-05-18 09:00:00+00:00,Agent agent06 reset device for customer 10377.,api_call,reset_device,10377,/api/upgrades/upgrade/device/20418,failed,313,2024-05-18 08:59:57+00:00,4082621019,6712798687,4,Update Contact Information,/account/Update-Contact-Information/10377,,,agent18,Account,Update Contact Information,123
2024-05-18 09:00:00+00:00,Agent agent11 updated notification preferences for customer 10378.,api_call,,10378,/api/account/reset/password/84743,failed,84,2024-05-18 08:59:55+00:00,7805297927,6593125264,4,Upgrade Plan,/upgrades/Upgrade-Plan/10378,1,event1,agent16,Upgrades,Upgrade Plan,32
2024-05-18 09:00:00+00:00,Agent agent17 upgraded device for customer 10379.,api_call,upgraded_device,10379,/api/upgrades/upgrade/device/22882,failed,69,2024-05-18 08:59:23+00:00,7837640129,4921641117,2,Update Contact Information,/account/Update-Contact-Information/10379,,,agent05,Account,Update Contact Information,50
2024-05-18 09:00:00+00:00,Agent agent10 compared plans for customer 10380.,api_call,,10380,/api/plans & perks/plans/compare/74136,failed,457,2024-05-18 08:59:07+00:00,1144637283,9935870588,2,Device Replacement Options,/account/Device-Replacement-Options/10380,1,event3,agent12,Account,Device Replacement Options,52
2024-05-18 09:00:00+00:00,Agent agent19 ran network diagnostics for customer 10381.,api_call,ran_network_diagnostics,10381,/api/network/status/97950,failed,409,2024-05-18 08:59:54+00:00,5632410993,9863803482,1,Update Contact Information,/account/Update-Contact-Information/10381,1,event3,agent11,Account,Update Contact Information,232
