call_start_time,call_end_time,call_duration_seconds,transcript,agent_id,customer_id,@timestamp,message,event.action,event.button_name,event.customer_id,event.api_endpoint,event.status,event.response_time,hit_time_gmt,post_visid_high,post_visid_low,visit_num,page_name,page_url,event_list,events,evar1,prop1,prop2,time_spent
2024-05-18T08:56:16.000Z,2024-05-18T09:03:24.000Z,428,"Customer 10010 called at 1716022576000.0:
- Agent Introduction: Hi there, what can I help you with today?
- Customer Inquiry: 'I'm having an issue with my television.'
- Agent Assistance: 'Can you tell me what the problem is?'
- Customer Response: 'I cannot download any apps on my television. I am only able to access the messaging app on my television. I am not able to access other apps.'
- Agent Processing: 'Can you give me more details about the problem?'
- Customer Response: 'It's been happening for the last 4 days, when I dropped the television. It's possible that the fall caused some damage to the television.'
- Agent Processing: 'What is the status shown in the settings on the television?'
- Customer Response: 'Error: Failed update. The update is not available for your current major version. Please check for updates again later.'
- Agent Assistance: 'Can you tell me your account number?'
- Customer Response: 'Sure, it's 231256063'
- Agent Assistance: Check if your television is able to access streaming content. You can check if your television is able to access streaming content by trying to watch a show or movie on a streaming service. If you are unable to watch anything, check your internet connection and make sure that your television is connected to the correct network.
- Customer Confirmation: 'I see, thanks for the information, I will give that a try.'
- Agent Check: No problem, is there anything else that I can help with?
- Customer Confirmation: Yes, the television seems to be working now. I have checked the connections and made sure that everything is plugged in properly.
- Call Conclusion: 'Is there anything else I can assist you with today?'
- Customer Farewell: 'No, that's all. Thank you.'
- Agent Farewell: 'You're welcome. Have a great day!'",agent11,10010,2024-05-18 09:00:00+00:00,Agent agent04 checked upgrade eligibility for customer 10010.,api_call,,10010,/api/upgrades/upgrade/checkEligibility/54588,failed,52,2024-05-18 08:59:13+00:00,7334691554,9691499507,4,Upgrade Plan,/upgrades/Upgrade-Plan/10010,,,agent11,Upgrades,Upgrade Plan,98
2024-05-18T08:59:38.000Z,2024-05-18T09:03:39.000Z,241,"Customer 10011 called at 1716022778000.0:
- Agent Introduction: Hello, what can I assist you with?
- Customer Inquiry: 'I'm having an issue with my mobile phone.'
- Agent Assistance: 'Can you tell me what the problem is?'
- Customer Response: 'The battery on my mobile phone only lasts 30 minutes. The battery drains quickly after being fully charged. The mobile phone battery does not last as long as it used to.'
- Agent Processing: 'Can you give me more details about the problem?'
- Customer Response: 'It's been happening for the last 4 days, when I dropped the mobile phone. It's possible that the fall caused some damage to the mobile phone.'
- Agent Processing: 'What is the status shown in the settings on the mobile phone?'
- Customer Response: 'Error: Failed update. The update is not available for your current major version. Please check for updates again later.'
- Agent Assistance: 'Can you tell me your account number?'
- Customer Response: 'Sure, it's 754464173'
- Agent Assistance: Can you update your mobile phone to the latest firmware version? You can check if your mobile phone's firmware is up to date by going to the mobile phone's settings and looking for a firmware update option. If there is an update available, install it.
- Customer Confirmation: 'I see, thanks for the information, I will give that a try.'
- Agent Check: Sure, does that cover everything for today?
- Customer Confirmation: Yes, everything is working fine now. I have tried using a different connection to see if the problem is with the mobile phone or with the internet service provider.
- Call Conclusion: 'Is there anything else I can assist you with today?'
- Customer Farewell: 'No, that's all. Thank you.'
- Agent Farewell: 'You're welcome. Have a great day!'",agent16,10011,2024-05-18 09:00:00+00:00,Agent agent08 added account note for customer 10011.,api_call,,10011,/api/account/update/profile/10231,failed,94,2024-05-18 08:59:40+00:00,3079111374,8861064518,5,Device Usage,/device/Device-Usage/10011,,,agent16,Device,Device Usage,231
2024-05-18T08:55:00.000Z,2024-05-18T09:02:55.000Z,475,"Customer 10012 called at 1716022500000.0:
- Agent Introduction: Hello, what can I assist you with?
- Customer Inquiry: 'I'm having an issue with my mobile phone.'
- Agent Assistance: 'Can you tell me what the problem is?'
- Customer Response: 'The mobile phone doesn't seem to turn on. The mobile phone does not respond to any buttons or commands. The power light on the mobile phone does not turn on.'
- Agent Processing: 'Can you give me more details about the problem?'
- Customer Response: 'The mobile phone says that there is an error with the latest update. The mobile phone is stuck on the previous update. The update is not working properly on the mobile phone.'
- Agent Processing: 'What is the status shown in the settings on the mobile phone?'
- Customer Response: 'Warning: No connection to the internet. Your internet connection is blocked by a firewall. Please contact the administrator to unblock it.'
- Agent Assistance: 'Can you tell me your account number?'
- Customer Response: 'Sure, it's 242493305'
- Agent Assistance: Have you tried turning the mobile phone off and on again? The mobile phone should be connected to the internet in order to contact our servers. If it is not, check your internet connection and make sure that your mobile phone is connected.
- Customer Confirmation: 'I see, thanks for the information, I will give that a try.'
- Agent Check: Sure, does that cover everything for today?
- Customer Confirmation: Yes, everything is working fine now. I have tried using a different connection to see if the problem is with the mobile phone or with the internet service provider.
- Call Conclusion: 'Is there anything else I can assist you with today?'
- Customer Farewell: 'No, that's all. Thank you.'
- Agent Farewell: 'You're welcome. Have a great day!'",agent20,10012,2024-05-18 09:00:00+00:00,Agent agent17 compared plans for customer 10012.,api_call,,10012,/api/plans & perks/plans/features/64777,failed,74,2024-05-18 08:59:51+00:00,9710308220,5974989723,2,Notification Settings,/account/Notification-Settings/10012,,,agent20,Account,Notification Settings,229
2024-05-18T08:59:24.000Z,2024-05-18T09:04:37.000Z,313,"Customer 10013 called at 1716022764000.0:
- Agent Introduction: Hi there, what can I help you with today?
- Customer Inquiry: 'I'm having an issue with my router.'
- Agent Assistance: 'Can you tell me what the problem is?'
- Customer Response: 'I cannot download any apps on my router. I am only able to access the messaging app on my router. I am not able to access other apps.'
- Agent Processing: 'Can you give me more details about the problem?'
- Customer Response: 'The router isn't responding when I try to factory reset it. I changed the power settings a few days ago, and the router hasn't been working correctly since then.'
- Agent Processing: 'What is the status shown in the settings on the router?'
- Customer Response: 'Warning: No connection to the internet. Your internet connection is blocked by a firewall. Please contact the administrator to unblock it.'
- Agent Assistance: 'Can you tell me your account number?'
- Customer Response: 'Sure, it's 571051288'
- Agent Assistance: Check if your router is able to access streaming content. You can check if your router is able to access streaming content by trying to watch a show or movie on a streaming service. If you are unable to watch anything, check your internet connection and make sure that your router is connected to the correct network.
- Customer Confirmation: 'I see, thanks for the information, I will give that a try.'
- Agent Check: Great, did that fix the problem?
- Customer Confirmation: Yes, my problem is solved now. I have checked the settings on my router and made sure that everything is set up correctly.
- Call Conclusion: 'Is there anything else I can assist you with today?'
- Customer Farewell: 'No, that's all. Thank you.'
- Agent Farewell: 'You're welcome. Have a great day!'",agent10,10013,2024-05-18 09:00:00+00:00,Agent agent02 viewed plan features for customer 10013.,api_call,,10013,/api/plans & perks/perks/redeem/67948,failed,116,2024-05-18 08:59:59+00:00,4871667917,1514531693,3,Upgrade Plan,/upgrades/Upgrade-Plan/10013,1.0,event9,agent10,Upgrades,Upgrade Plan,143
2024-05-18T08:56:09.000Z,2024-05-18T08:57:52.000Z,103,"Customer 10014 called at 1716022569000.0:
- Agent Introduction: Hi, welcome to support, how can I help you today?
- Customer Inquiry: 'I'm having an issue with my television.'
- Agent Assistance: 'Can you tell me what the problem is?'
- Customer Response: 'I have not been able to connect to my account from my television. I cannot log into my account on my television. I cannot access my account on the television. I do not know what to do to fix my account.'
- Agent Processing: 'Can you give me more details about the problem?'
- Customer Response: 'The television isn't responding when I try to factory reset it. I changed the power settings a few days ago, and the television hasn't been working correctly since then.'
- Agent Processing: 'What is the status shown in the settings on the television?'
- Customer Response: 'Warning: No available storage. Your computer's hard drive is full. Please delete some files and try again. You can also try to free up some space by moving some files to an external storage device.'
- Agent Assistance: 'Can you tell me your account number?'
- Customer Response: 'Sure, it's 749634659'
- Agent Assistance: Can you update your television to the latest firmware version? You can check if your television's firmware is up to date by going to the television's settings and looking for a firmware update option. If there is an update available, install it.
- Customer Confirmation: 'I see, thanks for the information, I will give that a try.'
- Agent Check: Sounds good, are there any other issues that I can help with?
- Customer Confirmation: No, I'm having a different problem now with the television. I have tried using a different website or app to see if the problem is with the website or app itself.
- Call Conclusion: 'Is there anything else I can assist you with today?'
- Customer Farewell: 'No, that's all. Thank you.'
- Agent Farewell: 'You're welcome. Have a great day!'",agent12,10014,2024-05-18 09:00:00+00:00,Agent agent14 removed payment method for customer 10014.,api_call,removed_payment_method,10014,/api/billing/payment/28177,failed,480,2024-05-18 08:59:15+00:00,7636425387,7082866213,2,Update Contact Information,/account/Update-Contact-Information/10014,,,agent12,Account,Update Contact Information,70
2024-05-18T08:58:11.000Z,2024-05-18T09:01:40.000Z,209,"Customer 10015 called at 1716022691000.0:
- Agent Introduction: Hello, what can I assist you with?
- Customer Inquiry: 'I'm having an issue with my mobile phone.'
- Agent Assistance: 'Can you tell me what the problem is?'
- Customer Response: 'The mobile phone doesn't seem to turn on. The mobile phone does not respond to any buttons or commands. The power light on the mobile phone does not turn on.'
- Agent Processing: 'Can you give me more details about the problem?'
- Customer Response: 'The problem with the mobile phone is still happening since I last called in. I tried restarting the mobile phone 3 times and the issue is still happening. It's reporting a memory error about once an hour.'
- Agent Processing: 'What is the status shown in the settings on the mobile phone?'
- Customer Response: 'All systems normal. Your device is connected to the internet and functioning normally. There are no issues to report.'
- Agent Assistance: 'Can you tell me your account number?'
- Customer Response: 'Sure, it's 208213779'
- Agent Assistance: Check if your mobile phone is able to access streaming content. You can check if your mobile phone is able to access streaming content by trying to watch a show or movie on a streaming service. If you are unable to watch anything, check your internet connection and make sure that your mobile phone is connected to the correct network.
- Customer Confirmation: 'I see, thanks for the information, I will give that a try.'
- Agent Check: Sounds good, are there any other issues that I can help with?
- Customer Confirmation: Yes, everything is working fine now. I have tried using a different connection to see if the problem is with the mobile phone or with the internet service provider.
- Call Conclusion: 'Is there anything else I can assist you with today?'
- Customer Farewell: 'No, that's all. Thank you.'
- Agent Farewell: 'You're welcome. Have a great day!'",agent06,10015,2024-05-18 09:00:00+00:00,Agent agent16 updated notification preferences for customer 10015.,api_call,,10015,/api/account/addnote/75409,failed,375,2024-05-18 08:59:46+00:00,7731982218,6225949281,2,Device Replacement Options,/account/Device-Replacement-Options/10015,1.0,event3,agent06,Account,Device Replacement Options,271
2024-05-18T08:57:24.000Z,2024-05-18T08:58:24.000Z,60,"Customer 10016 called at 1716022644000.0:
- Agent Introduction: Greetings, how can I help you?
- Customer Inquiry: 'I'm having an issue with my mobile phone.'
- Agent Assistance: 'Can you tell me what the problem is?'
- Customer Response: 'The battery on my mobile phone only lasts 30 minutes. The battery drains quickly after being fully charged. The mobile phone battery does not last as long as it used to.'
- Agent Processing: 'Can you give me more details about the problem?'
- Customer Response: 'It's been happening for the last 4 days, when I dropped the mobile phone. It's possible that the fall caused some damage to the mobile phone.'
- Agent Processing: 'What is the status shown in the settings on the mobile phone?'
- Customer Response: 'Warning: No available storage. Your computer's hard drive is full. Please delete some files and try again. You can also try to free up some space by moving some files to an external storage device.'
- Agent Assistance: 'Can you tell me your account number?'
- Customer Response: 'Sure, it's 109553864'
- Agent Assistance: Check if your mobile phone are receiving a signal? You can check if your mobile phone are receiving a signal by using a signal strength meter. If the signal strength is low, you may need to move your mobile phone closer to the router.
- Customer Confirmation: 'I see, thanks for the information, I will give that a try.'
- Agent Check: Sounds good, are there any other issues that I can help with?
- Customer Confirmation: No, I'm having a different problem now with the mobile phone. I have tried using a different website or app to see if the problem is with the website or app itself.
- Call Conclusion: 'Is there anything else I can assist you with today?'
- Customer Farewell: 'No, that's all. Thank you.'
- Agent Farewell: 'You're welcome. Have a great day!'",agent19,10016,2024-05-18 09:00:00+00:00,Agent agent16 filed device claim for customer 10016.,api_call,filed_device_claim,10016,/api/device/reboot/22333,failed,337,2024-05-18 08:59:19+00:00,6237120913,7168264168,3,Upgrade Plan,/upgrades/Upgrade-Plan/10016,1.0,event5,agent19,Upgrades,Upgrade Plan,100
2024-05-18T08:56:50.000Z,2024-05-18T09:01:51.000Z,301,"Customer 10017 called at 1716022610000.0:
- Agent Introduction: Hello, how can I assist you today?
- Customer Inquiry: 'I'm having an issue with my television.'
- Agent Assistance: 'Can you tell me what the problem is?'
- Customer Response: 'I cannot download any apps on my television. I am only able to access the messaging app on my television. I am not able to access other apps.'
- Agent Processing: 'Can you give me more details about the problem?'
- Customer Response: 'The television isn't responding when I try to factory reset it. I changed the power settings a few days ago, and the television hasn't been working correctly since then.'
- Agent Processing: 'What is the status shown in the settings on the television?'
- Customer Response: 'Warning: No connection to the internet. Your internet connection is blocked by a firewall. Please contact the administrator to unblock it.'
- Agent Assistance: 'Can you tell me your account number?'
- Customer Response: 'Sure, it's 855327398'
- Agent Assistance: Have you tried turning the television off and on again? The television should be connected to the internet in order to contact our servers. If it is not, check your internet connection and make sure that your television is connected.
- Customer Confirmation: 'I see, thanks for the information, I will give that a try.'
- Agent Check: Sure, does that cover everything for today?
- Customer Confirmation: Yes, the television seems to be working now. I have checked the connections and made sure that everything is plugged in properly.
- Call Conclusion: 'Is there anything else I can assist you with today?'
- Customer Farewell: 'No, that's all. Thank you.'
- Agent Farewell: 'You're welcome. Have a great day!'",agent05,10017,2024-05-18 09:00:00+00:00,Agent agent02 updated profile for customer 10017.,api_call,,10017,/api/account/update/notifications/10659,failed,477,2024-05-18 08:59:00+00:00,3375874609,1104764734,4,Network Diagnostics,/network/Network-Diagnostics/10017,1.0,event4,agent05,Network,Network Diagnostics,92
2024-05-18T08:57:28.000Z,2024-05-18T09:03:17.000Z,349,"Customer 10018 called at 1716022648000.0:
- Agent Introduction: Greetings, how can I help you?
- Customer Inquiry: 'I'm having an issue with my smart watch.'
- Agent Assistance: 'Can you tell me what the problem is?'
- Customer Response: 'The smart watch is not connecting to the internet. The smart watch cannot connect to a Wi-Fi network. The smart watch cannot connect to the internet when plugged into a wired network.'
- Agent Processing: 'Can you give me more details about the problem?'
- Customer Response: 'The smart watch says that there is an error with the latest update. The smart watch is stuck on the previous update. The update is not working properly on the smart watch.'
- Agent Processing: 'What is the status shown in the settings on the smart watch?'
- Customer Response: 'Warning: No connection to the internet. Your internet connection is blocked by a firewall. Please contact the administrator to unblock it.'
- Agent Assistance: 'Can you tell me your account number?'
- Customer Response: 'Sure, it's 761754274'
- Agent Assistance: Check if your smart watch are receiving a signal? You can check if your smart watch are receiving a signal by using a signal strength meter. If the signal strength is low, you may need to move your smart watch closer to the router.
- Customer Confirmation: 'I see, thanks for the information, I will give that a try.'
- Agent Check: Sounds good, are there any other issues that I can help with?
- Customer Confirmation: Yes, my problem is solved now. I have checked the settings on my smart watch and made sure that everything is set up correctly.
- Call Conclusion: 'Is there anything else I can assist you with today?'
- Customer Farewell: 'No, that's all. Thank you.'
- Agent Farewell: 'You're welcome. Have a great day!'",agent07,10018,2024-05-18 09:00:00+00:00,Agent agent20 updated security questions for customer 10018.,api_call,,10018,/api/account/updatesecurityquestions/61243,success,265,2024-05-18 08:59:12+00:00,1283790862,6679864499,5,Plan Features,/plans & perks/Plan-Features/10018,1.0,event3,agent07,Plans & Perks,Plan Features,46
2024-05-18T08:59:49.000Z,2024-05-18T09:02:44.000Z,175,"Customer 10019 called at 1716022789000.0:
- Agent Introduction: Hi, welcome to support, how can I help you today?
- Customer Inquiry: 'I'm having an issue with my streaming device.'
- Agent Assistance: 'Can you tell me what the problem is?'
- Customer Response: 'The streaming device is not connecting to the internet. The streaming device cannot connect to a Wi-Fi network. The streaming device cannot connect to the internet when plugged into a wired network.'
- Agent Processing: 'Can you give me more details about the problem?'
- Customer Response: 'The problem with the streaming device is still happening since I last called in. I tried restarting the streaming device 3 times and the issue is still happening. It's reporting a memory error about once an hour.'
- Agent Processing: 'What is the status shown in the settings on the streaming device?'
- Customer Response: 'Warning: No available storage. Your computer's hard drive is full. Please delete some files and try again. You can also try to free up some space by moving some files to an external storage device.'
- Agent Assistance: 'Can you tell me your account number?'
- Customer Response: 'Sure, it's 359158520'
- Agent Assistance: Check if your streaming device is able to access streaming content. You can check if your streaming device is able to access streaming content by trying to watch a show or movie on a streaming service. If you are unable to watch anything, check your internet connection and make sure that your streaming device is connected to the correct network.
- Customer Confirmation: 'I see, thanks for the information, I will give that a try.'
- Agent Check: Sure, does that cover everything for today?
- Customer Confirmation: Yes, everything is working fine now. I have tried using a different connection to see if the problem is with the streaming device or with the internet service provider.
- Call Conclusion: 'Is there anything else I can assist you with today?'
- Customer Farewell: 'No, that's all. Thank you.'
- Agent Farewell: 'You're welcome. Have a great day!'",agent14,10019,2024-05-18 09:00:00+00:00,Agent agent01 rebooted device for customer 10019.,api_call,rebooted_device,10019,/api/device/reset/61827,failed,104,2024-05-18 08:59:37+00:00,2370686671,4188888055,2,Payment Options,/billing/Payment-Options/10019,,,agent14,Billing,Payment Options,46
2024-05-18T08:55:58.000Z,2024-05-18T09:05:09.000Z,551,"Customer 10020 called at 1716022558000.0:
- Agent Introduction: Hi there, what can I help you with today?
- Customer Inquiry: 'I'm having an issue with my smart watch.'
- Agent Assistance: 'Can you tell me what the problem is?'
- Customer Response: 'The smart watch is not connecting to the internet. The smart watch cannot connect to a Wi-Fi network. The smart watch cannot connect to the internet when plugged into a wired network.'
- Agent Processing: 'Can you give me more details about the problem?'
- Customer Response: 'The smart watch isn't responding when I try to factory reset it. I changed the power settings a few days ago, and the smart watch hasn't been working correctly since then.'
- Agent Processing: 'What is the status shown in the settings on the smart watch?'
- Customer Response: 'Error: Your account is not authorized to access this resource. Please contact the administrator for assistance.'
- Agent Assistance: 'Can you tell me your account number?'
- Customer Response: 'Sure, it's 103514422'
- Agent Assistance: Check if your smart watch are receiving a signal? You can check if your smart watch are receiving a signal by using a signal strength meter. If the signal strength is low, you may need to move your smart watch closer to the router.
- Customer Confirmation: 'I see, thanks for the information, I will give that a try.'
- Agent Check: Sure, does that cover everything for today?
- Customer Confirmation: No, I'm still having the same problem. I will try contacting the manufacturer of the smart watch for help.
- Call Conclusion: 'Is there anything else I can assist you with today?'
- Customer Farewell: 'No, that's all. Thank you.'
- Agent Farewell: 'You're welcome. Have a great day!'",agent12,10020,2024-05-18 09:00:00+00:00,Agent agent05 updated profile for customer 10020.,api_call,,10020,/api/account/update/email/99818,failed,75,2024-05-18 08:59:18+00:00,4898591099,3801698841,2,Customer Dashboard,/billing/Customer-Dashboard/10020,1.0,event6,agent12,Billing,Customer Dashboard,207
